tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt1591479,movie,Act of Valor,Act of Valor,0,2012,\N,110,"Action,Adventure,Thriller",6.5,66608
tt0445990,movie,Invincible,Invincible,0,2006,\N,105,"Biography,Drama,Sport",7.1,66602
tt0069762,movie,Badlands,Badlands,0,1973,\N,94,"Action,Crime,Drama",7.8,66552
tt0986233,movie,Hunger,Hunger,0,2008,\N,96,"Biography,Drama",7.6,66498
tt0091474,movie,Manhunter,Manhunter,0,1986,\N,120,"Crime,Horror,Mystery",7.2,66478
tt0091419,movie,Little Shop of Horrors,Little Shop of Horrors,0,1986,\N,94,"Comedy,Horror,Musical",7.0,66465
tt2039393,movie,The Gambler,The Gambler,0,2014,\N,111,"Crime,Drama,Thriller",6.1,66448
tt1014763,movie,Child 44,Child 44,0,2015,\N,137,"Crime,Drama,History",6.5,66441
tt0369436,movie,Four Christmases,Four Christmases,0,2008,\N,88,"Comedy,Drama,Romance",5.7,66436
tt11464826,movie,The Social Dilemma,The Social Dilemma,0,2020,\N,94,"Documentary,Drama",7.6,66417
tt0103786,movie,Beethoven,Beethoven,0,1992,\N,87,"Comedy,Drama,Family",5.7,66343
tt0111301,movie,Street Fighter,Street Fighter,0,1994,\N,102,"Action,Adventure,Comedy",4.0,66303
tt1186830,movie,Agora,Agora,0,2009,\N,127,"Adventure,Biography,Drama",7.2,66288
tt0795461,movie,Scary Movie V,Scary Movie 5,0,2013,\N,88,Comedy,3.5,66274
tt8613070,movie,Portrait of a Lady on Fire,Portrait de la jeune fille en feu,0,2019,\N,122,"Drama,Romance",8.1,66164
tt0166813,movie,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,0,2002,\N,83,"Adventure,Animation,Drama",7.2,66144
tt0370986,movie,Mysterious Skin,Mysterious Skin,0,2004,\N,105,Drama,7.6,66132
tt0118849,movie,Children of Heaven,Bacheha-Ye aseman,0,1997,\N,89,"Drama,Family,Sport",8.3,66054
tt1268799,movie,A Very Harold & Kumar Christmas,A Very Harold & Kumar 3D Christmas,0,2011,\N,90,"Adventure,Comedy",6.3,66053
tt0083131,movie,Stripes,Stripes,0,1981,\N,106,"Comedy,War",6.9,66034
tt1753383,movie,A Dog's Purpose,A Dog's Purpose,0,2017,\N,100,"Adventure,Comedy,Drama",7.2,66017
tt0078841,movie,Being There,Being There,0,1979,\N,130,"Comedy,Drama",8.0,66012
tt0075029,movie,The Outlaw Josey Wales,The Outlaw Josey Wales,0,1976,\N,135,Western,7.8,66009
tt1320261,movie,Gulliver's Travels,Gulliver's Travels,0,2010,\N,85,"Adventure,Comedy,Family",4.9,65916
tt1034389,movie,The Eagle,The Eagle,0,2011,\N,114,"Action,Adventure,Drama",6.2,65860
tt0048728,movie,To Catch a Thief,To Catch a Thief,0,1955,\N,106,"Mystery,Romance,Thriller",7.4,65807
tt2140619,movie,Two Night Stand,Two Night Stand,0,2014,\N,86,"Comedy,Romance",6.4,65777
tt0425413,movie,"Run, Fat Boy, Run",Run Fatboy Run,0,2007,\N,100,"Comedy,Romance,Sport",6.6,65749
tt0021884,movie,Frankenstein,Frankenstein,0,1931,\N,70,"Drama,Horror,Sci-Fi",7.8,65684
tt0245562,movie,Windtalkers,Windtalkers,0,2002,\N,134,"Action,Drama,War",6.1,65680
tt0119167,movie,Funny Games,Funny Games,0,1997,\N,108,"Crime,Drama,Thriller",7.6,65657
tt0113243,movie,Hackers,Hackers,0,1995,\N,105,"Comedy,Crime,Drama",6.3,65572
tt0219965,movie,Bandits,Bandits,0,2001,\N,123,"Comedy,Crime,Drama",6.5,65553
tt3513548,movie,Richard Jewell,Richard Jewell,0,2019,\N,131,"Biography,Crime,Drama",7.5,65548
tt4532826,movie,Robin Hood,Robin Hood,0,2018,\N,116,"Action,Adventure,Drama",5.3,65502
tt0315983,movie,House of Sand and Fog,House of Sand and Fog,0,2003,\N,126,"Crime,Drama",7.5,65487
tt0036613,movie,Arsenic and Old Lace,Arsenic and Old Lace,0,1942,\N,118,"Comedy,Crime,Thriller",8.0,65403
tt0110216,movie,Junior,Junior,0,1994,\N,109,"Comedy,Romance,Sci-Fi",4.6,65296
tt0093191,movie,Wings of Desire,Der Himmel über Berlin,0,1987,\N,128,"Drama,Fantasy,Romance",8.0,65289
tt2106361,movie,Into the Storm,Into the Storm,0,2014,\N,89,"Action,Adventure,Drama",5.8,65256
tt1608290,movie,Zoolander 2,Zoolander 2,0,2016,\N,101,"Action,Adventure,Comedy",4.7,65224
tt5688932,movie,Sorry to Bother You,Sorry to Bother You,0,2018,\N,112,"Comedy,Fantasy,Sci-Fi",6.9,65214
tt6921996,movie,Johnny English Strikes Again,Johnny English Strikes Again,0,2018,\N,89,"Action,Adventure,Comedy",6.2,65211
tt0098536,movie,Turner & Hooch,Turner & Hooch,0,1989,\N,97,"Comedy,Crime,Drama",6.2,65129
tt0111507,movie,Three Colors: White,Trois couleurs: Blanc,0,1994,\N,92,"Comedy,Drama,Romance",7.6,65129
tt1226753,movie,The Debt,The Debt,0,2010,\N,113,"Drama,Thriller",6.8,65118
tt2262227,movie,The Book of Life,The Book of Life,0,2014,\N,95,"Adventure,Animation,Comedy",7.3,65115
tt6998518,movie,Mandy,Mandy,0,2018,\N,121,"Action,Mystery,Thriller",6.5,65109
tt7886848,movie,Sadak 2,Sadak 2,0,2020,\N,133,"Action,Drama",1.1,65108
tt0095031,movie,Dirty Rotten Scoundrels,Dirty Rotten Scoundrels,0,1988,\N,110,"Comedy,Crime",7.4,65095
tt0119978,movie,The Rainmaker,The Rainmaker,0,1997,\N,135,"Crime,Drama,Thriller",7.2,65094
tt0112682,movie,The City of Lost Children,La cité des enfants perdus,0,1995,\N,112,"Fantasy,Sci-Fi",7.5,65089
tt0110932,movie,Quiz Show,Quiz Show,0,1994,\N,133,"Biography,Drama,History",7.5,65034
tt4540710,movie,Miss Sloane,Miss Sloane,0,2016,\N,132,Drama,7.5,65028
tt0080749,movie,The Fog,The Fog,0,1980,\N,89,"Horror,Thriller",6.8,64997
tt0094947,movie,Dangerous Liaisons,Dangerous Liaisons,0,1988,\N,119,"Drama,Romance",7.6,64903
tt0095963,movie,Red Heat,Red Heat,0,1988,\N,104,"Action,Comedy,Crime",6.1,64899
tt0421054,movie,Domino,Domino,0,2005,\N,127,"Action,Biography,Crime",5.9,64884
tt8267604,movie,Capernaum,Capharnaüm,0,2018,\N,126,Drama,8.4,64763
tt3850590,movie,Krampus,Krampus,0,2015,\N,98,"Comedy,Drama,Fantasy",6.2,64748
tt0145531,movie,Stigmata,Stigmata,0,1999,\N,103,Horror,6.2,64697
tt0110989,movie,Richie Rich,Ri¢hie Ri¢h,0,1994,\N,95,"Comedy,Family",5.4,64651
tt0116231,movie,The Bandit,Eskiya,0,1996,\N,128,"Crime,Drama,Thriller",8.2,64592
tt5774060,movie,Underwater,Underwater,0,2020,\N,95,"Action,Horror,Sci-Fi",5.8,64560
tt1424432,movie,Senna,Senna,0,2010,\N,106,"Biography,Documentary,Sport",8.5,64537
tt0086393,movie,Superman III,Superman III,0,1983,\N,125,"Action,Adventure,Comedy",5.0,64515
tt0206314,movie,Joy Ride,Joy Ride,0,2001,\N,97,"Action,Mystery,Thriller",6.6,64480
tt0450345,movie,The Wicker Man,The Wicker Man,0,2006,\N,102,"Horror,Mystery,Thriller",3.7,64449
tt0107211,movie,Indecent Proposal,Indecent Proposal,0,1993,\N,117,"Drama,Romance",6.0,64433
tt2870756,movie,Magic in the Moonlight,Magic in the Moonlight,0,2014,\N,97,"Comedy,Drama,Romance",6.5,64410
tt1137450,movie,Death Wish,Death Wish,0,2018,\N,107,"Action,Crime,Drama",6.4,64357
tt0125659,movie,Open Your Eyes,Abre los ojos,0,1997,\N,119,"Drama,Mystery,Sci-Fi",7.7,64354
tt2273657,movie,True Story,True Story,0,2015,\N,99,"Biography,Crime,Drama",6.3,64332
tt1278340,movie,Dead Snow,Død snø,0,2009,\N,92,"Comedy,Fantasy,Horror",6.3,64284
tt0163988,movie,Bringing Out the Dead,Bringing Out the Dead,0,1999,\N,121,"Drama,Thriller",6.8,64282
tt0120177,movie,Spawn,Spawn,0,1997,\N,96,"Action,Drama,Horror",5.3,64268
tt0486551,movie,Beerfest,Beerfest,0,2006,\N,110,Comedy,6.3,64259
tt2125608,movie,Searching for Sugar Man,Searching for Sugar Man,0,2012,\N,86,"Biography,Documentary,Music",8.2,64201
tt0178868,movie,Ringu,Ringu,0,1998,\N,96,"Horror,Mystery",7.2,64198
tt0151137,movie,The Messenger: The Story of Joan of Arc,Joan of Arc,0,1999,\N,158,"Adventure,Biography,Drama",6.4,64182
tt1172233,movie,Whip It,Whip It,0,2009,\N,111,"Drama,Sport",6.9,64164
tt2053425,movie,Rust and Bone,De rouille et d'os,0,2012,\N,120,"Drama,Romance",7.5,64153
tt0317303,movie,Daddy Day Care,Daddy Day Care,0,2003,\N,92,"Comedy,Family",5.6,64141
tt1242422,movie,Celda 211,Celda 211,0,2009,\N,113,"Action,Adventure,Crime",7.6,64137
tt0109424,movie,Chungking Express,Chung Hing sam lam,0,1994,\N,102,"Comedy,Crime,Drama",8.1,64087
tt0356618,movie,The Forgotten,The Forgotten,0,2004,\N,91,"Drama,Mystery,Sci-Fi",5.8,64061
tt8075192,movie,Shoplifters,Manbiki kazoku,0,2018,\N,121,"Crime,Drama",7.9,64051
tt0120324,movie,A Simple Plan,A Simple Plan,0,1998,\N,121,"Crime,Drama,Thriller",7.5,64049
tt1991245,movie,Chernobyl Diaries,Chernobyl Diaries,0,2012,\N,86,"Horror,Mystery,Thriller",5.0,64025
tt2101341,movie,Dead Man Down,Dead Man Down,0,2013,\N,118,"Action,Crime,Drama",6.5,64019
tt0219699,movie,The Gift,The Gift,0,2000,\N,112,"Drama,Fantasy,Horror",6.6,63983
tt0032904,movie,The Philadelphia Story,The Philadelphia Story,0,1940,\N,112,"Comedy,Romance",7.9,63919
tt0120148,movie,Sliding Doors,Sliding Doors,0,1998,\N,99,"Comedy,Drama,Fantasy",6.7,63911
tt0098206,movie,Road House,Road House,0,1989,\N,114,"Action,Thriller",6.6,63890
tt0049833,movie,The Ten Commandments,The Ten Commandments,0,1956,\N,220,"Adventure,Drama",7.9,63853
tt0426592,movie,Superhero Movie,Superhero Movie,0,2008,\N,75,"Action,Comedy,Sci-Fi",4.5,63828
tt1583420,movie,Larry Crowne,Larry Crowne,0,2011,\N,98,"Comedy,Drama,Romance",6.1,63816
tt2402157,movie,The November Man,The November Man,0,2014,\N,108,"Action,Thriller",6.3,63814
tt0112870,movie,Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,0,1995,\N,189,"Drama,Romance",8.1,63806
tt0347304,movie,Kal Ho Naa Ho,Kal Ho Naa Ho,0,2003,\N,186,"Comedy,Drama,Musical",7.9,63738
tt7014006,movie,Eighth Grade,Eighth Grade,0,2018,\N,93,"Comedy,Drama",7.4,63720
tt1462041,movie,Dream House,Dream House,0,2011,\N,84,"Drama,Mystery,Thriller",6.0,63679
tt0099052,movie,Arachnophobia,Arachnophobia,0,1990,\N,109,"Comedy,Horror,Thriller",6.4,63644
tt2452244,movie,Isn't It Romantic,Isn't It Romantic,0,2019,\N,89,"Comedy,Fantasy,Musical",5.9,63631
tt0104815,movie,El Mariachi,El mariachi,0,1992,\N,81,"Action,Crime,Thriller",6.9,63596
tt7939766,movie,I'm Thinking of Ending Things,I'm Thinking of Ending Things,0,2020,\N,134,"Drama,Thriller",6.6,63572
tt0088993,movie,Day of the Dead,Day of the Dead,0,1985,\N,96,"Horror,Thriller",7.2,63547
tt0300051,movie,Jersey Girl,Jersey Girl,0,2004,\N,102,"Comedy,Drama,Romance",6.2,63536
tt9071322,movie,Dark Waters,Dark Waters,0,2019,\N,126,"Biography,Drama,History",7.6,63527
tt1687901,movie,The Awakening,The Awakening,0,2011,\N,102,"Horror,Thriller",6.5,63462
tt0080453,movie,The Blue Lagoon,The Blue Lagoon,0,1980,\N,104,"Adventure,Drama,Romance",5.8,63363
tt1586752,movie,Machine Gun Preacher,Machine Gun Preacher,0,2011,\N,129,"Action,Biography,Crime",6.8,63355
tt1527788,movie,The Man from Nowhere,Ajeossi,0,2010,\N,119,"Action,Crime,Drama",7.8,63344
tt0433387,movie,Harsh Times,Harsh Times,0,2005,\N,116,"Action,Crime,Drama",6.9,63258
tt5657846,movie,Daddy's Home 2,Daddy's Home 2,0,2017,\N,100,Comedy,6.0,63239
tt0423977,movie,Charlie Bartlett,Charlie Bartlett,0,2007,\N,97,"Comedy,Drama,Romance",7.0,63147
tt0085407,movie,The Dead Zone,The Dead Zone,0,1983,\N,103,"Drama,Horror,Sci-Fi",7.2,63102
tt0237534,movie,Brotherhood of the Wolf,Le pacte des loups,0,2001,\N,142,"Action,Adventure,Drama",7.0,63092
tt0310775,movie,Sympathy for Mr. Vengeance,Boksuneun naui geot,0,2002,\N,129,"Crime,Drama,Thriller",7.6,63071
tt1130080,movie,The Informant!,The Informant!,0,2009,\N,108,"Biography,Comedy,Crime",6.4,63065
tt1850457,movie,Sisters,Sisters,0,2015,\N,118,Comedy,6.0,63040
tt0970411,movie,City of Ember,City of Ember,0,2008,\N,90,"Adventure,Family,Fantasy",6.5,63021
tt1034415,movie,Suspiria,Suspiria,0,2018,\N,152,"Fantasy,Horror,Mystery",6.8,63007
tt3224458,movie,A Beautiful Day in the Neighborhood,A Beautiful Day in the Neighborhood,0,2019,\N,109,"Biography,Drama",7.3,62982
tt0864835,movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,0,2014,\N,92,"Adventure,Animation,Comedy",6.8,62974
tt1243974,movie,Aloha,Aloha,0,2015,\N,105,"Comedy,Drama,Romance",5.4,62966
tt2910814,movie,The Signal,The Signal,0,2014,\N,97,"Drama,Mystery,Sci-Fi",6.1,62952
tt0285492,movie,Cube²: Hypercube,Cube 2: Hypercube,0,2002,\N,94,"Drama,Mystery,Sci-Fi",5.6,62887
tt0114436,movie,Showgirls,Showgirls,0,1995,\N,128,Drama,4.9,62825
tt0094332,movie,The Witches of Eastwick,The Witches of Eastwick,0,1987,\N,118,"Comedy,Fantasy,Horror",6.6,62810
tt0120053,movie,The Saint,The Saint,0,1997,\N,116,"Action,Adventure,Romance",6.3,62800
tt0103241,movie,What About Bob?,What About Bob?,0,1991,\N,99,Comedy,7.0,62792
tt7456310,movie,Anna,Anna,0,2019,\N,118,"Action,Thriller",6.6,62756
tt0115751,movie,Breaking the Waves,Breaking the Waves,0,1996,\N,159,Drama,7.8,62746
tt0117887,movie,That Thing You Do!,That Thing You Do!,0,1996,\N,108,"Comedy,Drama,Music",6.9,62690
tt0111255,movie,The Specialist,The Specialist,0,1994,\N,110,"Action,Drama,Thriller",5.6,62600
tt1587707,movie,Exit Through the Gift Shop,Exit Through the Gift Shop,0,2010,\N,87,"Comedy,Crime,Documentary",8.0,62560
tt0356680,movie,The Family Stone,The Family Stone,0,2005,\N,103,"Comedy,Drama,Romance",6.3,62542
tt2109184,movie,Paranormal Activity 4,Paranormal Activity 4,0,2012,\N,88,"Horror,Mystery",4.6,62521
tt0356721,movie,I Heart Huckabees,I Heart Huckabees,0,2004,\N,107,Comedy,6.6,62422
tt0086006,movie,Never Say Never Again,Never Say Never Again,0,1983,\N,134,"Action,Adventure,Thriller",6.2,62413
tt4468740,movie,Paddington 2,Paddington 2,0,2017,\N,103,"Adventure,Animation,Comedy",7.8,62413
tt2990140,movie,The Christmas Chronicles,The Christmas Chronicles,0,2018,\N,104,"Adventure,Comedy,Family",7.0,62407
tt0083791,movie,The Dark Crystal,The Dark Crystal,0,1982,\N,93,"Adventure,Family,Fantasy",7.2,62405
tt0097815,movie,Major League,Major League,0,1989,\N,107,"Comedy,Sport",7.2,62400
tt2025690,movie,The Finest Hours,The Finest Hours,0,2016,\N,117,"Action,Drama,History",6.8,62353
tt0327679,movie,Ella Enchanted,Ella Enchanted,0,2004,\N,96,"Comedy,Family,Fantasy",6.3,62338
tt0873886,movie,Red State,Red State,0,2011,\N,88,"Action,Crime,Horror",6.2,62220
tt2545118,movie,Blackfish,Blackfish,0,2013,\N,83,"Documentary,News",8.1,62207
tt1436045,movie,13 Assassins,Jûsan-nin no shikaku,0,2010,\N,141,"Action,Adventure,Drama",7.6,62195
tt1441952,movie,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,0,2011,\N,107,"Comedy,Drama,Romance",6.8,62138
tt0089686,movie,A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,0,1985,\N,87,Horror,5.5,62089
tt1634106,movie,Bloodshot,Bloodshot,0,2020,\N,109,"Action,Drama,Sci-Fi",5.7,62050
tt0256009,movie,The Devil's Backbone,El espinazo del diablo,0,2001,\N,106,"Drama,Horror",7.4,62042
tt1588334,movie,"Jeff, Who Lives at Home","Jeff, Who Lives at Home",0,2011,\N,83,"Comedy,Drama",6.5,62018
tt1990314,movie,Robot & Frank,Robot & Frank,0,2012,\N,89,"Comedy,Crime,Drama",7.1,62017
tt0113409,movie,In the Mouth of Madness,In the Mouth of Madness,0,1995,\N,95,"Drama,Horror,Mystery",7.2,62012
tt0132347,movie,Mystery Men,Mystery Men,0,1999,\N,121,"Action,Comedy,Fantasy",6.1,61966
tt3387520,movie,Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,0,2019,\N,108,"Adventure,Horror,Mystery",6.2,61955
tt0465624,movie,My Super Ex-Girlfriend,My Super Ex-Girlfriend,0,2006,\N,96,"Comedy,Romance,Sci-Fi",5.1,61886
tt0089175,movie,Fright Night,Fright Night,0,1985,\N,106,"Fantasy,Horror,Thriller",7.1,61850
tt3168230,movie,Mr. Holmes,Mr. Holmes,0,2015,\N,104,"Drama,Mystery",6.9,61839
tt0421082,movie,Control,Control,0,2007,\N,122,"Biography,Drama,Music",7.7,61831
tt0333780,movie,Legally Blonde 2,"Legally Blonde 2: Red, White & Blonde",0,2003,\N,95,Comedy,4.8,61797
tt0046911,movie,Diabolique,Les diaboliques,0,1955,\N,117,"Crime,Drama,Horror",8.0,61755
tt6265828,movie,A Ghost Story,A Ghost Story,0,2017,\N,92,"Drama,Fantasy,Romance",6.9,61689
tt1300851,movie,The Boondock Saints II: All Saints Day,The Boondock Saints II: All Saints Day,0,2009,\N,118,"Action,Crime,Thriller",6.3,61646
tt2452386,movie,The Fundamentals of Caring,The Fundamentals of Caring,0,2016,\N,97,"Comedy,Drama",7.3,61523
tt3716530,movie,Elle,Elle,0,2016,\N,130,"Crime,Drama,Thriller",7.1,61521
tt0453556,movie,TMNT,TMNT,0,2007,\N,87,"Action,Adventure,Animation",6.2,61503
tt0185014,movie,Wonder Boys,Wonder Boys,0,2000,\N,107,"Comedy,Drama",7.2,61500
tt0062765,movie,Bullitt,Bullitt,0,1968,\N,114,"Action,Crime,Thriller",7.4,61441
tt0397313,movie,Eight Below,Eight Below,0,2006,\N,120,"Adventure,Drama,Family",7.3,61440
tt2356180,movie,Bhaag Milkha Bhaag,Bhaag Milkha Bhaag,0,2013,\N,186,"Biography,Drama,Sport",8.2,61404
tt0120686,movie,Stepmom,Stepmom,0,1998,\N,125,"Comedy,Drama",6.8,61403
tt0327162,movie,The Stepford Wives,The Stepford Wives,0,2004,\N,93,"Comedy,Horror,Sci-Fi",5.3,61340
tt0462200,movie,Black Snake Moan,Black Snake Moan,0,2006,\N,116,"Drama,Music",6.9,61261
tt0287717,movie,Spy Kids 2: Island of Lost Dreams,Spy Kids 2: Island of Lost Dreams,0,2002,\N,100,"Action,Adventure,Comedy",5.2,61233
tt6977338,movie,Good Boys,Good Boys,0,2019,\N,90,"Adventure,Comedy",6.7,61099
tt0113957,movie,The Net,The Net,0,1995,\N,114,"Action,Crime,Drama",6.0,61088
tt4954522,movie,Raw,Grave,0,2016,\N,99,"Drama,Fantasy,Horror",7.0,61061
tt6679794,movie,Outlaw King,Outlaw King,0,2018,\N,121,"Action,Biography,Drama",6.9,61060
tt1210042,movie,Brooklyn's Finest,Brooklyn's Finest,0,2009,\N,132,"Action,Crime,Drama",6.7,61056
tt0271027,movie,Kiss of the Dragon,Kiss of the Dragon,0,2001,\N,98,"Action,Crime,Drama",6.6,61022
tt1235124,movie,Dorian Gray,Dorian Gray,0,2009,\N,112,"Drama,Fantasy,Mystery",6.3,60977
tt0800069,movie,The Hills Have Eyes 2,The Hills Have Eyes II,0,2007,\N,89,"Action,Adventure,Horror",5.1,60966
tt1197628,movie,Observe and Report,Observe and Report,0,2009,\N,86,"Comedy,Crime,Drama",5.8,60957
tt0243017,movie,Waking Life,Waking Life,0,2001,\N,99,"Animation,Drama,Fantasy",7.8,60951
tt3322420,movie,Queen,Queen,0,2013,\N,146,"Adventure,Comedy,Drama",8.2,60930
tt0109446,movie,The Client,The Client,0,1994,\N,119,"Crime,Drama,Mystery",6.8,60885
tt2364841,movie,Runner Runner,Runner Runner,0,2013,\N,88,"Crime,Thriller",5.6,60784
tt0808506,movie,The Girl Who Leapt Through Time,Toki o kakeru shôjo,0,2006,\N,98,"Adventure,Animation,Comedy",7.7,60780
tt3332064,movie,Pan,Pan,0,2015,\N,111,"Adventure,Comedy,Family",5.7,60772
tt0284490,movie,Showtime,Showtime,0,2002,\N,95,"Action,Comedy,Crime",5.5,60751
tt0146336,movie,Urban Legend,Urban Legend,0,1998,\N,99,"Horror,Mystery,Thriller",5.6,60675
tt0088286,movie,Top Secret!,Top Secret!,0,1984,\N,90,"Comedy,Music",7.2,60640
tt1258972,movie,The Man with the Iron Fists,The Man with the Iron Fists,0,2012,\N,95,Action,5.4,60630
tt0116683,movie,James and the Giant Peach,James and the Giant Peach,0,1996,\N,79,"Adventure,Animation,Family",6.7,60556
tt0938330,movie,Silent Hill: Revelation,Silent Hill: Revelation,0,2012,\N,95,"Action,Adventure,Fantasy",5.0,60540
tt2083383,movie,Trouble with the Curve,Trouble with the Curve,0,2012,\N,111,"Drama,Sport",6.8,60512
tt0380389,movie,Goal! The Dream Begins,Goal!,0,2005,\N,118,"Adventure,Drama,Romance",6.7,60511
tt0300556,movie,Timeline,Timeline,0,2003,\N,116,"Action,Adventure,Sci-Fi",5.7,60468
tt0805570,movie,The Midnight Meat Train,The Midnight Meat Train,0,2008,\N,98,"Horror,Mystery,Thriller",6.0,60413
tt0088680,movie,After Hours,After Hours,0,1985,\N,97,"Comedy,Crime,Drama",7.7,60406
tt0089469,movie,Legend,Legend,0,1985,\N,94,"Adventure,Fantasy,Romance",6.5,60356
tt1270262,movie,The Devil's Double,The Devil's Double,0,2011,\N,109,"Biography,Drama,Thriller",7.1,60329
tt0472160,movie,Penelope,Penelope,0,2006,\N,104,"Comedy,Fantasy,Romance",6.7,60323
tt0360201,movie,Wimbledon,Wimbledon,0,2004,\N,98,"Comedy,Romance,Sport",6.3,60310
tt0091251,movie,Come and See,Idi i smotri,0,1985,\N,142,"Drama,Thriller,War",8.3,60309
tt0450314,movie,Punisher: War Zone,Punisher: War Zone,0,2008,\N,103,"Action,Crime,Drama",5.9,60293
tt4003440,movie,The House That Jack Built,The House That Jack Built,0,2018,\N,152,"Crime,Drama,Horror",6.8,60257
tt0052561,movie,Anatomy of a Murder,Anatomy of a Murder,0,1959,\N,161,"Crime,Drama,Mystery",8.0,60167
tt3014866,movie,Criminal,Criminal,0,2016,\N,113,"Action,Sci-Fi,Thriller",6.3,60154
tt0118972,movie,The Devil's Own,The Devil's Own,0,1997,\N,111,"Action,Crime,Drama",6.2,60132
tt0379217,movie,Coffee and Cigarettes,Coffee and Cigarettes,0,2003,\N,95,"Comedy,Drama,Music",7.1,60129
tt1185416,movie,When in Rome,When in Rome,0,2010,\N,91,"Comedy,Romance",5.6,60093
tt3647498,movie,Blood Father,Blood Father,0,2016,\N,88,"Action,Crime,Drama",6.4,59989
tt0036342,movie,Shadow of a Doubt,Shadow of a Doubt,0,1943,\N,108,"Film-Noir,Thriller",7.8,59964
tt0267626,movie,K-19: The Widowmaker,K-19: The Widowmaker,0,2002,\N,138,"Drama,History,Thriller",6.7,59874
tt0382628,movie,Dark Water,Dark Water,0,2005,\N,105,"Drama,Horror,Mystery",5.6,59816
tt0082418,movie,Friday the 13th Part 2,Friday the 13th Part 2,0,1981,\N,87,"Horror,Mystery,Thriller",6.1,59806
tt0286788,movie,What A Girl Wants,What a Girl Wants,0,2003,\N,105,"Comedy,Drama,Family",5.8,59798
tt0124298,movie,Blast from the Past,Blast from the Past,0,1999,\N,112,"Comedy,Drama,Romance",6.6,59792
tt0047437,movie,Sabrina,Sabrina,0,1954,\N,113,"Comedy,Drama,Romance",7.7,59767
tt1742334,movie,Sabotage,Sabotage,0,2014,\N,109,"Action,Crime,Drama",5.7,59756
tt0264395,movie,Basic,Basic,0,2003,\N,98,"Action,Crime,Drama",6.5,59573
tt9893250,movie,I Care a Lot,I Care a Lot,0,2020,\N,118,"Comedy,Crime,Thriller",6.2,59554
tt1758692,movie,Like Crazy,Like Crazy,0,2011,\N,86,"Drama,Romance",6.7,59531
tt5657856,movie,Brawl in Cell Block 99,Brawl in Cell Block 99,0,2017,\N,132,"Action,Crime,Drama",7.1,59520
tt8155288,movie,Happy Death Day 2U,Happy Death Day 2U,0,2019,\N,100,"Comedy,Horror,Mystery",6.2,59520
tt0831887,movie,The Spirit,The Spirit,0,2008,\N,103,"Action,Crime,Fantasy",4.8,59494
tt0388125,movie,In Her Shoes,In Her Shoes,0,2005,\N,130,"Comedy,Drama,Romance",6.4,59492
tt4680182,movie,Colossal,Colossal,0,2016,\N,109,"Action,Comedy,Drama",6.2,59417
tt0492956,movie,The Game Plan,The Game Plan,0,2007,\N,110,"Comedy,Family,Sport",6.1,59411
tt0120731,movie,The Legend of 1900,La leggenda del pianista sull'oceano,0,1998,\N,169,"Drama,Music,Romance",8.1,59367
